id	fdr.pvalue.tcell_rep1_0min	fdr.pvalue.tcell_rep2_0min	fdr.pvalue.tcell_rep3_0min	fdr.pvalue.tcell_rep4_0min	fdr.pvalue.tcell_rep5_0min	fdr.pvalue.tcell_rep1_2min	fdr.pvalue.tcell_rep2_2min	fdr.pvalue.tcell_rep3_2min	fdr.pvalue.tcell_rep4_2min	fdr.pvalue.tcell_rep5_2min	fdr.pvalue.tcell_rep1_5min	fdr.pvalue.tcell_rep2_5min	fdr.pvalue.tcell_rep3_5min	fdr.pvalue.tcell_rep4_5min	fdr.pvalue.tcell_rep5_5min	tcell_rep1_0min	tcell_rep2_0min	tcell_rep3_0min	tcell_rep4_0min	tcell_rep5_0min	tcell_rep1_2min	tcell_rep2_2min	tcell_rep3_2min	tcell_rep4_2min	tcell_rep5_2min	tcell_rep1_5min	tcell_rep2_5min	tcell_rep3_5min	tcell_rep4_5min	tcell_rep5_5min
PERT-P100-PRM_NILOTINIB	0.110228790171815	0.422630947620952	0.978626983180246	0.10866745749308	0.797279771061085	0.295076752171278	0.305866956640153	0.144458748115295	0.587085491976638	0.527891417996932	0.842193598805251	0.527891417996932	0.438672291238408	0.281954762403589	0.387685178558649	3.1304	1.9878	0.4593	3.1404	0.9223	2.3749	2.3082	3.0216	1.5428	1.6717	0.8154	1.6956	1.9396	2.4152	2.0284
PERT-P100-PRM_METHYLSTAT	NA	NA	NA	NA	NA	0.905264897677074	0.764069902924624	0.627496003356047	1	1	0.793725803940784	NA	0.752181030018361	0.823227779009671	0.863602877129684	NA	NA	NA	NA	NA	0.6556	1.0062	1.4338	-0.2207	0.0661	0.9411	NA	1.0388	0.8603	0.7818
PERT-P100-PRM_LOSMAPIMOD	1	0.0702979515828678	1	0.225192865472595	0.140694673479801	0.228992560054276	0.435727791499872	0.111493969972926	0.536582884274786	0.56895250570871	0.133966036227019	0.637205485875044	0.993223590441582	0.708658931706699	0.635234114940278	-0.3055	3.3315	-0.4019	2.6286	2.9749	2.586	1.9352	3.1063	1.6509	1.558	3.0237	1.4015	-0.4512	1.1462	1.394
PERT-P100-PRM_LENALIDOMIDE	0.298135543849284	0.954508582169347	0.495524624232758	0.75395696136015	0.893935187760938	0.978626983180246	0.934922586450654	1	0.690422277550896	0.777471065629705	0.954508582169347	1	1	1	0.984939141701272	-2.3592	-0.5341	-1.7784	-1.0187	-0.6805	-0.4731	-0.5891	-0.1173	-1.1858	-0.9487	-0.5384	0.24	0.2355	0.1257	-0.46
PERT-P100-PRM_KN-93	0.731635113862717	0.905264897677074	0.975145521224158	0.808570470895888	0.760721498773342	0.785479716189972	0.978272318005444	1	0.56933919228406	0.68889898643299	0.731635113862717	0.956502074619385	0.591043909878963	0.869940244762043	0.657252006911967	-1.0817	-0.6664	-0.4724	-0.8802	-1.0052	0.9517	0.4579	0.3936	1.5307	1.2131	1.1005	0.5356	1.5077	0.7343	1.3186
PERT-P100-PRM_IPI145	0.965957650055724	0.920419281258754	0.780445523447415	0.920419281258754	1	0.954508582169347	1	0.833025061340347	0.887202668094321	0.881377113988686	1	1	0.793725803940784	1	1	-0.5061	-0.6134	-0.9533	0.6244	0.0105	-0.5438	0.0388	0.8364	-0.6658	-0.7063	0.0695	-0.1226	-0.9334	0.2139	-0.3882
PERT-P100-PRM_ETOPOSIDE	NA	NA	NA	NA	NA	0.421649452656318	0.371372491738027	0.198583360251027	1	0.967552041498416	0.658027967093492	NA	0.722941804131852	0.562815343258892	0.69329136494144	NA	NA	NA	NA	NA	1.9958	2.0998	2.6713	0.3643	0.4947	1.3176	NA	1.1056	1.6103	1.1911
PERT-P100-PRM_EPZ-5687	0.66550805137007	0.979336261779902	0.959975023641045	1	0.990597846593365	1	0.880762844931602	0.687348792058338	0.868618043001033	1	1	0.941998004423429	1	0.839206169104051	1	-1.286	0.4557	0.5134	0.265	0.4368	0.1699	0.716	1.2138	-0.7379	-0.4025	0.213	0.5774	0.2028	0.812	-0.0236
PERT-P100-PRM_DMSO	0.929126085727087	0.679615214119364	0.64363221188476	0.781306023732144	0.645986103006016	1	1	0.593734553574789	1	0.922853004839917	0.871027732099971	0.728304508276974	1	0.981755896273716	1	-0.5905	1.2235	-1.3548	0.9682	1.349	0.011	0.1326	1.5015	-0.3645	-0.5898	0.7134	-1.0993	-0.1376	-0.4542	0.1387
PERT-P100-PRM_DECITABINE	1	1	1	1	1	1	0.829225973833209	0.752181030018361	0.978272318005444	1	1	1	1	0.869029930690672	1	NaN	NaN	NaN	NaN	NaN	-0.0922	0.8402	1.0214	-0.4676	-0.2488	0.3669	NaN	0.3743	0.7498	0.1889
PERT-P100-PRM_DACTOLISIB	0.80698106035196	0.0947389059538592	0.825575928441238	0.155566021471012	0.176373242385853	0.0592547837353	0.0779564346953325	0.0535135682462535	0.331982674955979	0.41244786412734	0.3500187377325	0.295076752171278	0.806936447074855	0.209888800635425	0.322191219769988	0.8978	3.0952	0.8529	2.9806	2.8655	3.3576	3.26	3.4332	2.2595	2.0241	2.1718	2.3811	0.9026	2.7453	2.2551
PERT-P100-PRM_BMS-345541	0.853915204798488	0.943931199804274	0.380960399887227	0.783892597110365	0.81090913616043	0.989487721615771	0.998090837624938	1	1	1	1	1	0.873681548196501	1	1	-0.7868	-0.5636	-2.1048	-0.9516	-0.8901	0.44	0.4162	0.402	0.0039	-0.0631	-0.1626	-0.3013	0.7341	0.364	0.3698
PERT-P100-PRM_ALPELISIB	0.689440848091831	0.722271724493597	1	1	0.716656590084643	1	0.527891417996932	0.973278588706452	0.576054428678585	0.599180725830293	1	0.64363221188476	0.568253301891999	0.835594523337003	0.524205751856235	1.1956	1.1123	-0.0348	0.2815	1.1396	0.0502	1.6714	0.4876	1.5356	1.4879	0.3952	1.3832	1.5812	0.8467	1.6959
PERT-P100-DIA_VORINOSTAT	0.735603624313716	1	1	1	0.593734553574789	0.896665107925319	0.930971280160931	0.980518463954117	1	1	1	0.998090837624938	0.902389238655337	0.972256689103409	1	-1.0881	-0.3641	-0.1876	-0.1619	1.5134	0.6737	0.5814	0.4575	-0.0238	-0.2474	-0.2236	-0.4318	0.6541	0.5005	0.1177
PERT-P100-DIA_VANDETANIB	0.978272318005444	1	0.666149813933016	0.764069902924624	0.532456317070636	0.903949303834452	0.586667190702329	0.905350065027559	0.568253301891999	0.456931870540329	0.517117805158213	0.68889898643299	0.480772476296857	1	0.56933919228406	-0.4751	0.2297	-1.2716	1.0194	1.6625	0.6743	-1.5302	0.6457	-1.5729	-1.8713	-1.7184	-1.216	-1.8307	0.2277	-1.5613
PERT-P100-DIA_UNC-0646	0.46381419410465	1	0.791508685215775	1	0.924768276468094	1	1	0.761415466130555	1	1	1	1	1	0.823692678788916	1	-1.8857	0.0389	-0.9314	0.1953	0.6144	-0.0036	0.3044	1.0183	0.1914	0.1849	-0.1085	0.2657	0.0915	0.8693	0.1773
PERT-P100-DIA_UNC-0321	0.228992560054276	0.387685178558649	0.320685094907167	0.582814152935711	1	0.326920943630009	0.234598775167369	0.532924838479755	0.302180504180719	0.352736374035625	0.382639792429996	0.368771024101296	0.208685393258427	0.64363221188476	0.195922150139018	-2.5741	-2.0243	-2.2678	-1.5393	0.131	-2.2468	-2.5858	-1.6659	-2.3304	-2.1909	-2.0436	-2.1103	-2.6759	-1.3765	-2.8265
PERT-P100-DIA_TRICHOSTATIN_A	0.732213629558762	0.961242710208406	0.532918712619508	0.998090837624938	1	0.70355535669727	0.909032427551135	1	1	1	1	0.944695694764487	0.517758029506703	1	0.721605718077935	-1.0871	-0.5221	-1.6806	-0.4213	-0.1793	-1.174	-0.6388	-0.2815	-0.0763	0.0116	-0.0397	-0.5637	-1.714	0.0858	-1.1146
PERT-P100-DIA_STAUROSPORINE	0.397800258192507	0.514883252818035	0.913096572182861	0.383496057505132	0.568253301891999	0.111493969972926	0.393341384134585	0.374669547108023	0.421649452656318	0.658027967093492	0.692239814397427	0.647651189603945	0.351923063514088	0.368771024101296	0.350506731498275	2.0551	1.7514	0.607	2.0644	1.5573	3.2021	2.0382	2.0855	1.9545	1.2881	1.1624	1.3467	2.2413	2.1439	2.2069
PERT-P100-DIA_SEMAGACESTAT	0.766216353733981	1	0.651498598003009	0.964111768884177	0.689440848091831	0.536582884274786	0.564209873672789	0.495524624232758	0.722941804131852	0.817144698254889	0.783892597110365	0.651324895200176	0.511665043816942	0.495524624232758	0.606366120045386	-0.9945	-0.1575	-1.3311	-0.51	-1.1986	1.6675	1.5874	1.7915	1.129	0.8769	0.9626	1.3211	1.7294	1.7761	1.4545
PERT-P100-DIA_RUXOLITINIB	0.906978905666077	0.990597846593365	1	0.249589583286482	1	0.945825789654811	0.841873158870747	0.980324342805239	0.646219686162625	0.480772476296857	0.509259882253995	1	0.945825789654811	1	0.924766588916284	-0.6314	0.4542	-0.3383	-2.5452	-0.2726	0.5643	-0.8281	0.4691	-1.3588	-1.814	-1.7736	0.1679	-0.56	-0.0402	-0.5936
PERT-P100-DIA_RESVERATROL	1	0.81090913616043	1	0.867542838091578	0.221764936257563	0.848968487871231	0.829404017359137	0.853427836772858	0.737897073393	0.722422935874963	0.627066107488389	0.804308334080919	1	0.68889898643299	0.96789407817659	-0.332	0.9109	0.0506	0.7323	2.5867	0.7832	0.8382	0.7591	1.0795	1.1177	1.4152	0.8986	0.3006	1.2067	0.4968
PERT-P100-DIA_PRI-724	0.704428126026306	0.80527855853549	0.791101390897072	0.954508582169347	0.829404017359137	1	0.906051235040077	1	1	1	1	1	1	1	1	-1.1673	-0.9111	0.9337	-0.5354	-0.8299	0.3278	-0.6486	-0.2243	-0.1031	-0.143	-0.0905	-0.0995	-0.0825	0.0321	-0.3134
PERT-P100-DIA_NILOTINIB	NA	NA	NA	NA	NA	0.421325779370227	0.374669547108023	0.214387454249695	1	0.978626983180246	0.64942313500453	NA	0.733630724487	0.562877744824931	0.716530490735493	NA	NA	NA	NA	NA	1.9996	2.1308	2.631	0.3735	0.4773	1.331	NA	1.101	1.5872	1.1497
PERT-P100-DIA_MS-275	0.761122924790375	0.960093350185148	0.732213629558762	1	0.650785253214179	0.905264897677074	0.766534770969092	1	0.905264897677074	1	0.769337278042501	0.989487721615771	0.860662736411377	1	1	-1.0063	0.5142	-1.0872	0.0649	1.3229	0.6479	0.9786	0.1854	0.6586	0.3272	0.9872	0.4332	-0.7528	0.0737	-0.1405
PERT-P100-DIA_MOMELOTINIB	NA	NA	NA	NA	NA	0.432494733430562	0.370923324061895	0.212410128165052	1	0.964334546658251	0.657252006911967	NA	0.724177069496009	0.541184427602511	0.695775670259267	NA	NA	NA	NA	NA	1.9604	2.1637	2.639	0.3643	0.4927	1.3155	NA	1.1069	1.6224	1.1685
PERT-P100-DIA_METHYLSTAT	0.853427836772858	0.967552041498416	0.819643090860342	0.94883303411131	0.68889898643299	0.84263121446862	0.662781773588315	0.984939141701272	0.832779967108325	1	0.64519769206053	0.833943143171428	0.568253301891999	1	0.677325902968821	-0.7775	-0.4996	0.8675	-0.5473	1.2153	0.8118	1.3001	-0.4558	0.8298	0.276	1.3619	0.8301	1.5803	0.2433	1.2529
PERT-P100-DIA_LY-294002	0.841390173684415	0.588282558202344	1	0.842193598805251	0.182991652017746	0.562815343258892	0.858719943597342	0.944695694764487	0.887102296921669	1	1	1	1	0.956502074619385	0.943139485600839	-0.8007	1.5182	-0.0565	0.807	2.9052	1.6084	0.76	0.5505	0.6887	0.3076	0.3398	-0.0599	0.2773	0.5258	0.5726
PERT-P100-DIA_LENALIDOMIDE	0.0363930588073268	0.0535135682462535	0.368771024101296	0.0641416310800215	0.0461021778953796	0.389318890056283	0.296361749784139	0.406887900315357	0.480772476296857	0.499196316956652	0.387685178558649	0.555056095844859	0.744104879510767	0.669811652878014	0.599921377613089	-3.5367	-3.3377	-2.1126	-3.3605	-3.4409	-2.0238	-2.3679	-2.0266	-1.8087	-1.7766	-2.096	-1.5855	-1.0478	-1.2826	-1.4872
PERT-P100-DIA_GSK-J4	0.953736370453769	0.722223444413243	0.928884878842193	0.695542413645379	0.182991652017746	0.791508685215775	0.757884282867111	0.810214673680939	0.860662736411377	0.951562441092039	0.954508582169347	0.996967548369497	1	0.909210382004758	1	-0.5486	1.1084	0.602	1.1707	2.8001	0.9293	1.0306	0.8994	0.7484	0.5517	0.526	0.4231	0.2058	0.6291	0.356
PERT-P100-DIA_GELDANAMYCIN	0.181503160944685	0.734593595908429	0.511665043816942	0.81090913616043	0.834020758287628	0.744104879510767	0.761812612635162	1	0.664247364435406	0.640597507405857	0.695670796682058	0.770878369236782	0.640597507405857	1	0.692999730501426	-2.8759	-1.0916	-1.7444	-0.8733	0.8225	-1.0669	-0.9994	-0.1677	-1.2991	-1.3798	-1.1906	-0.9862	-1.3901	-0.3475	-1.1957
PERT-P100-DIA_EX527	0.525537744415993	0.647651189603945	0.68889898643299	0.52758948266701	1	1	1	0.66550805137007	1	0.905264897677074	0.977464198472031	1	1	0.883582759223714	1	-1.6806	-1.3338	-1.2172	-1.6872	0.1693	-0.3365	0.2012	-1.3011	-0.2813	-0.6573	0.4839	-0.0038	-0.3655	-0.699	-0.3921
PERT-P100-DIA_EPZ-5687	0.876434758422933	0.864863459424123	1	0.66550805137007	1	1	0.927334664692461	0.641709617174908	0.978626983180246	1	0.826329336978512	0.998878464754729	0.869940244762043	1	0.984939141701272	-0.7034	-0.7507	-0.0202	-1.2506	0.2036	-0.1391	0.5835	-1.3678	0.4602	0.0896	0.827	0.4188	0.7426	-0.3575	0.4414
PERT-P100-DIA_EPZ-5676	1	1	0.759129015430696	0.934011694565467	0.766205982670692	0.640126318618558	0.76894680675174	0.824055558137566	0.7611220067882	0.961109760413621	0.761415466130555	0.871027732099971	1	0.826329336978512	0.770223967081849	0.4055	-0.1432	-1.0289	0.5894	0.9992	1.3784	0.9995	0.8591	1.0175	0.5315	1.0077	0.7599	NaN	0.8495	0.9934
PERT-P100-DIA_DMSO	0.64363221188476	0.86523426536391	0.944695694764487	1	0.524205751856235	1	1	0.853427836772858	1	0.990597846593365	0.797279771061085	1	1	1	1	-1.3486	0.7397	-0.5554	0.3816	1.7283	0.2837	0.162	0.7573	0.2352	-0.4291	0.8928	-0.3891	0.1678	-0.3449	0.0775
PERT-P100-DIA_DEXAMETHASONE	0.812083212045486	0.603862873391245	0.382639792429996	0.369138997759481	0.66250057239674	0.145140303092168	0.309976485586039	0.14267757952779	0.350506731498275	0.499435453822217	0.692999730501426	0.371372491738027	0.551587809241148	0.212410128165052	0.474083938130539	0.8765	1.4351	2.0663	2.1338	1.2977	2.93	2.3315	2.9452	2.1943	1.7543	1.1838	2.1422	1.6347	2.7462	1.8716
PERT-P100-DIA_CPI-169	1	0.57530446602093	0.883582759223714	0.595698345951797	0.236386518509424	0.707767066773258	0.536582884274786	0.589242250930767	0.64035162614123	0.70355535669727	0.722826830269045	0.853915204798488	0.978626983180246	0.710925577095815	0.781306023732144	0.0981	1.5582	0.691	1.5009	2.5895	1.1393	1.6438	1.5166	1.4009	1.1624	1.1124	0.7604	0.4739	1.1289	0.9569
PERT-P100-DIA_CHIR99021	0.687631941131637	0.444507423389161	0.66550805137007	0.32861791062506	0.212410128165052	0.0455115202082058	0.351923063514088	0.276036099504421	0.282060018543785	0.551587809241148	1	0.302180504180719	0.322113725705183	0.183293400545762	0.300900790988023	1.2097	1.9115	1.2858	2.2881	2.7437	3.6315	2.182	2.4417	2.4365	1.6346	0.3783	2.3919	2.3157	2.8379	2.3629
PERT-P100-DIA_CC-401	0.905350065027559	1	0.879346368198321	0.909032427551135	0.850643341957156	0.784127797925178	0.878396372363111	1	0.706976527453936	0.708150423213944	0.985130530345263	0.722941804131852	0.961109760413621	0.773277790280578	0.966044734471812	-0.6552	-0.4151	0.7106	-0.638	-0.7997	-0.9477	-0.7197	-0.1038	-1.1686	-1.1609	-0.4563	-1.1069	-0.5181	-0.9865	-0.4898
PERT-P100-DIA_CALYCULIN_A	0.220393252329295	0.292309380624204	0.870641839721575	0.262079428344274	0.269415174089988	0.685109202229736	0.830930277775304	0.886213966369506	1	1	0.815967204448496	1	0.998050952009088	1	1	2.6246	2.3494	0.7337	2.4545	2.4298	1.2319	0.8479	0.6998	0.1827	0.3489	0.8695	0.179	-0.4125	-0.0901	-0.1084
PERT-P100-DIA_C646_(CHEMBL1797936)	0.524874357063749	0.645026733234492	0.893935187760938	0.66550805137007	0.603367668268048	0.664247364435406	0.961242710208406	0.757694655771579	0.96032774908922	0.826329336978512	1	0.842193598805251	0.569746272508884	0.906875146881124	0.670292300503608	1.6925	1.3518	-0.6701	1.274	1.4819	1.2657	0.5175	1.0273	0.5205	0.8476	0.1265	0.7985	1.5546	0.6351	1.2826
PERT-P100-DIA_BMS-345541	1	1	1	1	1	0.522438329440591	0.55435439633223	0.764069902924624	0.213339194462346	0.295799252973123	0.358665160409462	1	0.599180725830293	0.770223967081849	0.426064014508412	NaN	NaN	NaN	NaN	NaN	-1.7179	-1.6294	-0.9968	-2.5771	-2.345	-2.1608	NaN	-1.4895	-0.9893	-1.9733
PERT-P100-DIA_BIX-01338	0.826329336978512	0.818066736235341	1	0.64363221188476	0.634083711797956	0.841390173684415	0.978272318005444	0.752181030018361	1	1	1	1	1	0.814478760990549	0.935029350412026	-0.8539	0.8675	0.1306	1.3767	1.4085	0.7941	0.4623	1.032	0.2401	0.4007	0.2036	0.2666	0.3581	0.8759	0.5781
PERT-P100-DIA_BELINOSTAT	0.855765579921965	0.833943143171428	0.855100415572673	0.647651189603945	0.330145052918349	0.879346368198321	1	1	1	1	1	0.741922284204101	1	1	1	-0.763	0.8112	-0.7626	1.3444	2.2753	0.7099	0.053	0.3972	-0.1714	0.019	0.258	-1.0626	-0.3065	-0.2234	-0.2603
PERT-P100-DIA_BAFILOMYCIN_A1	0.993223590441582	1	0.595698345951797	1	1	0.290195880678635	0.282060018543785	0.64942313500453	0.322191219769988	0.595698345951797	0.534638656987296	0.276919371703145	0.135039907476516	0.363261222958609	0.206469863679339	0.4414	-0.4005	1.4852	0.1496	0.1715	2.3758	2.4176	1.3391	2.2518	1.4843	1.6646	2.4734	2.9508	2.1335	2.6436
PERT-P100-DIA_AR_A014418	0.978626983180246	0.993448987910559	0.676613656967119	1	0.869940244762043	1	1	1	1	1	0.943659451939449	1	1	1	1	0.4653	0.4233	1.2525	0.1146	0.7233	-0.3722	0.2782	-0.1454	0.0636	0.2982	0.5737	0.1467	-0.1789	-0.1174	-0.0244
PATH-WP_Ras_Signaling	NA	NA	NA	NA	NA	0.644915934131034	0.654669389024854	0.536582884274786	0.64363221188476	0.058523387207906	0.538475975975976	0.0226697550722773	0.603660054756872	0.497248054319848	0.0274561302239668	NA	NA	NA	NA	NA	1.3608	1.3194	1.6799	1.3781	3.4317	1.6798	3.6297	1.4746	1.8157	3.781
PATH-WP_PI3K-Akt_Signaling_Pathway	0.3500187377325	0.735096483830246	0.679449896680281	0.956502074619385	0.735096483830246	1	0.996967548369497	1	1	0.68889898643299	0.48904611687818	1	0.68891582388679	0.728417211719475	0.752181030018361	-2.1495	-1.0843	-1.2422	0.526	-1.0927	-0.2651	0.435	-0.0591	0.2479	1.2371	1.8064	-0.0412	-1.2022	-1.1091	1.0337
PATH-WP_Pancreatic_adenocarcinoma_pathway	NA	NA	NA	NA	NA	0.64363221188476	0.645986103006016	0.538475975975976	0.647651189603945	0.0422377622377622	0.533413522410737	0.0274561302239668	0.595698345951797	0.480772476296857	0.0226697550722773	NA	NA	NA	NA	NA	1.3683	1.3544	1.6408	1.3605	3.4391	1.6585	3.6678	1.4961	1.811	3.747
PATH-WP_Non-small_cell_lung_cancer	0.833943143171428	0.495524624232758	1	NA	NA	0.432271748370123	0.353142379614792	0.456931870540329	0.381825812592276	0.0461021778953796	0.309976485586039	0.0132125	0.39968184544271	0.369635099328841	0.03145880147026	-0.8424	-1.8044	-0.2669	NA	NA	1.9423	2.1794	1.8749	2.0617	3.6743	2.3365	4.0327	2.0347	2.1193	3.9556
PATH-WP_MAPK_Signaling_Pathway	NA	NA	NA	NA	NA	0.64363221188476	0.641156502318595	0.532456317070636	0.649972056742649	0.0480335454019665	0.528725767643923	0.0149521869518475	0.603367668268048	0.489787574276317	0.0149521869518475	NA	NA	NA	NA	NA	1.3743	1.3732	1.6608	1.3587	3.4179	1.6848	3.6509	1.4757	1.7964	3.8402
PATH-WP_Endometrial_cancer	NA	NA	NA	NA	NA	0.647651189603945	0.64363221188476	0.538475975975976	0.64363221188476	0.0461021778953796	0.524074381201636	0.03145880147026	0.595698345951797	0.500582042716874	0.0149521869518475	NA	NA	NA	NA	NA	1.3447	1.3403	1.6597	1.3787	3.4252	1.6923	3.6802	1.4938	1.7789	3.8299
PATH-WP_Chromosomal_and_microsatellite_instability_in_colorectal_cancer	1	0.906978905666077	0.282601430385669	0.3500187377325	NA	0.295076752171278	0.479016317880076	0.414311651433347	0.487009261298436	0.228992560054276	0.651498598003009	0.0339631129104813	0.298135543849284	0.234598775167369	0.0901851483177384	0.102	-0.6334	2.4359	-2.1878	NA	2.4248	1.8381	1.9884	1.8172	2.633	1.3364	3.6617	2.4027	2.6335	3.2772
PATH-WP_Breast_cancer_pathway	NA	NA	NA	NA	NA	0.64363221188476	0.644915934131034	0.541184427602511	0.645834341330659	0.0339631129104813	0.524205751856235	0.0274561302239668	0.593734553574789	0.48904611687818	0.0226697550722773	NA	NA	NA	NA	NA	1.3709	1.3585	1.6408	1.37	3.4377	1.6854	3.6818	1.5055	1.8142	3.7534
PATH-WP_Bladder_Cancer	NA	NA	NA	NA	NA	0.649972056742649	0.645986103006016	0.535126120491974	0.645986103006016	0.0461021778953796	0.532456317070636	0.0274561302239668	0.593734553574789	0.484810004226551	0.0149521869518475	NA	NA	NA	NA	NA	1.3435	1.3603	1.6532	1.3558	3.3852	1.6583	3.7414	1.4795	1.8078	3.7916
PATH-NP_TWEAK_PATHWAY	0.770223967081849	0.51096367740134	0.975145521224158	0.245724845542807	NA	0.930162123657817	0.714237370339374	0.751662417918765	0.825575928441238	0.56895250570871	0.3500187377325	0.651316304610556	0.752588482147026	0.71132917951408	0.80378795256994	-0.9977	-1.7554	0.4835	-2.525	NA	0.5875	1.1423	1.0435	0.8351	1.5792	2.192	1.3288	1.0406	1.1539	0.901
PATH-NP_TSLP_PATHWAY	0.182991652017746	0.0395041734147253	0.110228790171815	0.0688073237332675	0.202583429438142	0.970842299156299	0.416467248022713	0.125301591286278	0.293266241169053	0.550234252993233	0.918025588592904	0.426064014508412	0.734593595908429	0.693077634589883	0.421649452656318	-2.8603	-3.9218	-3.1678	-3.5002	-2.7994	-0.4875	-1.9891	-3.1723	-2.4302	-1.6306	-0.5879	-1.9884	-1.0622	-1.1783	-1.9814
PATH-NP_TIE2_PATHWAY	NA	NA	NA	NA	NA	0.181804653679654	0.100088006594925	0.29109292627272	0.124070449791573	0.216268723900534	0.300214253518924	0.421649452656318	0.290040726726553	0.421325779370227	0.368116824517904	NA	NA	NA	NA	NA	-2.7991	-2.9943	-2.3926	-2.9909	-2.6005	-2.3502	-1.9579	-2.4005	-1.9821	-2.1581
PATH-NP_T_CELL_RECEPTOR_PATHWAY	0.458681142851177	0.176373242385853	0.919762783393643	0.67442794058611	0.624224604909153	1	1	0.862518020860137	1	0.717872302682429	0.780445523447415	0.505635632305038	0.869029930690672	0.487009261298436	0.522438329440591	-1.8737	-2.9293	-0.6142	-1.2621	-1.429	0.2054	0.0763	0.7541	0.0063	1.1204	0.9478	1.7651	0.7297	1.8106	1.7268
PATH-NP_PROLACTIN_PATHWAY	0.722223444413243	0.282060018543785	0.906051235040077	0.319626733440143	0.954290775528877	0.519520667895429	0.445273305934545	0.178457453852062	0.368116824517904	0.484810004226551	0.306513039611808	0.402964766978381	0.407978684056914	0.352263614492965	0.353142379614792	1.1291	2.3953	-0.6531	2.2698	-0.5284	-1.7321	-1.9012	-2.7044	-2.0955	-1.8563	-2.295	-2.0104	-2.0312	-2.1541	-2.1575
PATH-NP_OXYTOCIN_PATHWAY	0.553211203537754	0.227125568709245	1	NA	NA	1	1	0.858719943597342	0.998090837624938	0.225192865472595	0.676613656967119	0.267245921920821	0.949937215182336	0.732213629558762	0.236414625882752	-1.6094	-2.5774	0.0577	NA	NA	0.3537	0.3006	0.7568	0.4084	2.6558	1.2612	2.4734	0.5531	1.0649	2.5481
PATH-NP_NOTCH_PATHWAY	0.292784426930986	0.0596748089879183	0.876434758422933	0.0363930588073268	NA	0.951593857693087	1	0.998535639512752	1	0.432300507309213	0.615200271100655	0.313225177873588	0.842193598805251	0.739220192162423	0.276919371703145	-2.4029	-3.3377	-0.729	-3.3308	NA	0.5433	0.366	0.3957	-0.1423	1.964	1.4239	2.2904	0.7899	1.067	2.4846
PATH-NP_LEPTIN_PATHWAY	0.228992560054276	0.0804822335025381	0.728597290935206	0.0506145251396648	0.183617362494052	0.906978905666077	0.860662736411377	0.998050952009088	0.710346793012864	0.880457416326363	0.879346368198321	0.658027967093492	1	1	0.555056095844859	-2.6398	-3.3168	-1.0936	-3.4339	-2.7423	-0.6226	-0.7439	-0.4161	-1.1345	0.7089	0.7027	1.2961	0.0467	0.3738	1.6074
PATH-NP_KIT_RECEPTOR_PATHWAY	0.371372491738027	0.262079428344274	1	0.106341883440587	0.677855294924423	0.621193903021934	0.646219686162625	1	0.782246132420597	0.782476078626721	0.565267192856293	0.593734553574789	0.443082719068233	0.551587809241148	0.551587809241148	-2.1069	-2.5687	0.2393	-3.2587	-1.2343	1.3956	1.3409	0.3127	0.9432	0.9475	1.5688	1.4895	1.9149	1.6035	1.6261
PATH-NP_IL33_PATHWAY	0.300214253518924	0.869940244762043	0.692239814397427	0.804308334080919	0.954508582169347	0.282060018543785	0.295076752171278	0.595698345951797	0.353142379614792	0.103754978432096	0.320695918999144	0.0395041734147253	0.258623097217731	0.243610398960455	0.0422377622377622	-2.3669	-0.7519	1.1804	-0.913	0.5144	2.4617	2.4076	1.4746	2.2065	3.3658	2.324	3.759	2.5128	2.6548	3.8131
PATH-NP_IL11_PATHWAY	0.0149521869518475	0.276919371703145	1	0.124070449791573	0.589242250930767	0.0363930588073268	0.0395041734147253	0.32861791062506	0.282060018543785	0.322191219769988	0.0455115202082058	0.214825107867963	0.432494733430562	0.246596976086859	0.0702979515828678	-4.1591	-2.4214	-0.0057	-3.1038	-1.5407	3.6804	3.7091	2.2609	2.4441	2.2869	3.7752	2.6675	1.9492	2.5745	3.3801
PATH-NP_GLP1_PATHWAY	0.780994048661527	0.502217495506291	0.695722070192515	0.68889898643299	0.716292362650494	0.480772476296857	0.525962472113589	1	0.32861791062506	0.93072277313442	0.593734553574789	0.397087318918586	0.124070449791573	0.319626733440143	0.110228790171815	-0.9511	1.7742	1.1743	-1.21	1.1349	1.8647	1.6714	-0.0229	2.2965	0.5894	1.5093	2.0307	3.3004	2.2999	3.144
PATH-NP_GASTRIN_PATHWAY	0.582814152935711	0.23502211499799	NA	0.495131381068782	0.541184427602511	0.192143001413856	0.253908856516006	0.264141009777519	0.223375135974391	0.89626572327044	0.220393252329295	0.108983860705391	0.133966036227019	0.190670229888548	0.107648532873549	-1.5447	2.5648	NA	1.7865	1.6502	2.6779	2.4949	2.4116	2.563	0.6823	2.619	2.9573	2.873	2.7342	3.0489
PATH-NP_FGF1_PATHWAY	1	0.952056156101872	0.780445523447415	0.614959067434185	NA	0.421285964591433	0.443926724078157	NA	0.48904611687818	0.493661079283213	1	0.564209873672789	0.879346368198321	0.537438266601826	0.43788555008299	0.3265	0.547	0.9664	-1.4462	NA	1.9897	1.9067	NA	1.8099	1.8085	0.0919	1.5765	0.717	1.6517	1.9168
